,new,1975,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,region,technology,province.name,input
39,,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,MC,biomass (conv CCS),Macau,CF
40,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,NM,biomass (IGCC CCS),Inner Mongolia,CF
41,,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,NM,biomass (conv CCS),Inner Mongolia,CF
42,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,NX,biomass (IGCC CCS),Ningxia,CF
43,,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,NX,biomass (conv CCS),Ningxia,CF
44,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,QH,biomass (IGCC CCS),Qinghai,CF
45,,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,QH,biomass (conv CCS),Qinghai,CF
46,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,SC,biomass (IGCC CCS),Sichuan,CF
47,,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,SC,biomass (conv CCS),Sichuan,CF
48,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,SD,biomass (IGCC CCS),Shandong,CF
49,,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,SD,biomass (conv CCS),Shandong,CF
50,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,SH,biomass (IGCC CCS),Shanghai,CF
51,,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,SH,biomass (conv CCS),Shanghai,CF
52,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,SN,biomass (IGCC CCS),Shaanxi,CF
53,,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,SN,biomass (conv CCS),Shaanxi,CF
54,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,SX,biomass (IGCC CCS),Shanxi,CF
55,,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,SX,biomass (conv CCS),Shanxi,CF
56,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,TJ,biomass (IGCC CCS),Tianjin,CF
57,,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,TJ,biomass (conv CCS),Tianjin,CF
58,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,XJ,biomass (IGCC CCS),Xinjiang,CF
59,,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,XJ,biomass (conv CCS),Xinjiang,CF
60,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,XZ,biomass (IGCC CCS),Tibet,CF
61,,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,XZ,biomass (conv CCS),Tibet,CF
62,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,YN,biomass (IGCC CCS),Yunnan,CF
63,,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,YN,biomass (conv CCS),Yunnan,CF
64,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,ZJ,biomass (IGCC CCS),Zhejiang,CF
65,,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,ZJ,biomass (conv CCS),Zhejiang,CF
0,,,,,,0.484030196842009,0.484030196842009,0.484030196842009,0.484030196842009,0.484030196842009,0.484030196842009,0.484030196842009,0.484030196842009,0.484030196842009,0.484030196842009,,,,,,,,,AH,CSP_storage,Anhui,CF
1,,,,,,0.7469850375556795,0.7469850375556795,0.7469850375556795,0.7469850375556795,0.7469850375556795,0.7469850375556795,0.7469850375556795,0.7469850375556795,0.7469850375556795,0.7469850375556795,,,,,,,,,BJ,CSP_storage,Beijing,CF
2,,,,,,0.32416331818454014,0.32416331818454014,0.32416331818454014,0.32416331818454014,0.32416331818454014,0.32416331818454014,0.32416331818454014,0.32416331818454014,0.32416331818454014,0.32416331818454014,,,,,,,,,CQ,CSP_storage,Chongqing,CF
3,,,,,,0.4924866312294318,0.4924866312294318,0.4924866312294318,0.4924866312294318,0.4924866312294318,0.4924866312294318,0.4924866312294318,0.4924866312294318,0.4924866312294318,0.4924866312294318,,,,,,,,,FJ,CSP_storage,Fujian,CF
4,,,,,,0.9072546035649304,0.9072546035649304,0.9072546035649304,0.9072546035649304,0.9072546035649304,0.9072546035649304,0.9072546035649304,0.9072546035649304,0.9072546035649304,0.9072546035649304,,,,,,,,,GS,CSP_storage,Gansu,CF
5,,,,,,0.4381238387388567,0.4381238387388567,0.4381238387388567,0.4381238387388567,0.4381238387388567,0.4381238387388567,0.4381238387388567,0.4381238387388567,0.4381238387388567,0.4381238387388567,,,,,,,,,GD,CSP_storage,Guangdong,CF
6,,,,,,0.4175867837979728,0.4175867837979728,0.4175867837979728,0.4175867837979728,0.4175867837979728,0.4175867837979728,0.4175867837979728,0.4175867837979728,0.4175867837979728,0.4175867837979728,,,,,,,,,GX,CSP_storage,Guangxi,CF
7,,,,,,0.47074151423320176,0.47074151423320176,0.47074151423320176,0.47074151423320176,0.47074151423320176,0.47074151423320176,0.47074151423320176,0.47074151423320176,0.47074151423320176,0.47074151423320176,,,,,,,,,GZ,CSP_storage,Guizhou,CF
8,,,,,,0.6080579011908765,0.6080579011908765,0.6080579011908765,0.6080579011908765,0.6080579011908765,0.6080579011908765,0.6080579011908765,0.6080579011908765,0.6080579011908765,0.6080579011908765,,,,,,,,,HI,CSP_storage,Hainan,CF
9,,,,,,0.7449716007967693,0.7449716007967693,0.7449716007967693,0.7449716007967693,0.7449716007967693,0.7449716007967693,0.7449716007967693,0.7449716007967693,0.7449716007967693,0.7449716007967693,,,,,,,,,HE,CSP_storage,Hebei,CF
10,,,,,,0.6289976434835425,0.6289976434835425,0.6289976434835425,0.6289976434835425,0.6289976434835425,0.6289976434835425,0.6289976434835425,0.6289976434835425,0.6289976434835425,0.6289976434835425,,,,,,,,,HL,CSP_storage,Heilongjiang,CF
11,,,,,,0.49973500356150846,0.49973500356150846,0.49973500356150846,0.49973500356150846,0.49973500356150846,0.49973500356150846,0.49973500356150846,0.49973500356150846,0.49973500356150846,0.49973500356150846,,,,,,,,,HA,CSP_storage,Henan,CF
12,,,,,,0.41154647352124224,0.41154647352124224,0.41154647352124224,0.41154647352124224,0.41154647352124224,0.41154647352124224,0.41154647352124224,0.41154647352124224,0.41154647352124224,0.41154647352124224,,,,,,,,,HB,CSP_storage,Hubei,CF
13,,,,,,0.3793314853786793,0.3793314853786793,0.3793314853786793,0.3793314853786793,0.3793314853786793,0.3793314853786793,0.3793314853786793,0.3793314853786793,0.3793314853786793,0.3793314853786793,,,,,,,,,HN,CSP_storage,Hunan,CF
14,,,,,,0.8977914507980524,0.8977914507980524,0.8977914507980524,0.8977914507980524,0.8977914507980524,0.8977914507980524,0.8977914507980524,0.8977914507980524,0.8977914507980524,0.8977914507980524,,,,,,,,,NM,CSP_storage,Inner Mongolia,CF
15,,,,,,0.5323526790558535,0.5323526790558535,0.5323526790558535,0.5323526790558535,0.5323526790558535,0.5323526790558535,0.5323526790558535,0.5323526790558535,0.5323526790558535,0.5323526790558535,,,,,,,,,JS,CSP_storage,Jiangsu,CF
16,,,,,,0.4542313328101382,0.4542313328101382,0.4542313328101382,0.4542313328101382,0.4542313328101382,0.4542313328101382,0.4542313328101382,0.4542313328101382,0.4542313328101382,0.4542313328101382,,,,,,,,,JX,CSP_storage,Jiangxi,CF
17,,,,,,0.6100713379497867,0.6100713379497867,0.6100713379497867,0.6100713379497867,0.6100713379497867,0.6100713379497867,0.6100713379497867,0.6100713379497867,0.6100713379497867,0.6100713379497867,,,,,,,,,JL,CSP_storage,Jilin,CF
18,,,,,,0.6527561972386826,0.6527561972386826,0.6527561972386826,0.6527561972386826,0.6527561972386826,0.6527561972386826,0.6527561972386826,0.6527561972386826,0.6527561972386826,0.6527561972386826,,,,,,,,,LN,CSP_storage,Liaoning,CF
19,,,,,,0.8847041118651362,0.8847041118651362,0.8847041118651362,0.8847041118651362,0.8847041118651362,0.8847041118651362,0.8847041118651362,0.8847041118651362,0.8847041118651362,0.8847041118651362,,,,,,,,,NX,CSP_storage,Ningxia,CF
20,,,,,,1.1810820027767157,1.1810820027767157,1.1810820027767157,1.1810820027767157,1.1810820027767157,1.1810820027767157,1.1810820027767157,1.1810820027767157,1.1810820027767157,1.1810820027767157,,,,,,,,,QH,CSP_storage,Qinghai,CF
21,,,,,,0.6587965075154132,0.6587965075154132,0.6587965075154132,0.6587965075154132,0.6587965075154132,0.6587965075154132,0.6587965075154132,0.6587965075154132,0.6587965075154132,0.6587965075154132,,,,,,,,,SN,CSP_storage,Shaanxi,CF
22,,,,,,0.6201385217443376,0.6201385217443376,0.6201385217443376,0.6201385217443376,0.6201385217443376,0.6201385217443376,0.6201385217443376,0.6201385217443376,0.6201385217443376,0.6201385217443376,,,,,,,,,SD,CSP_storage,Shandong,CF
23,,,,,,0.5037618770793287,0.5037618770793287,0.5037618770793287,0.5037618770793287,0.5037618770793287,0.5037618770793287,0.5037618770793287,0.5037618770793287,0.5037618770793287,0.5037618770793287,,,,,,,,,SH,CSP_storage,Shanghai,CF
24,,,,,,0.8045693288605108,0.8045693288605108,0.8045693288605108,0.8045693288605108,0.8045693288605108,0.8045693288605108,0.8045693288605108,0.8045693288605108,0.8045693288605108,0.8045693288605108,,,,,,,,,SX,CSP_storage,Shanxi,CF
25,,,,,,0.5468494237200069,0.5468494237200069,0.5468494237200069,0.5468494237200069,0.5468494237200069,0.5468494237200069,0.5468494237200069,0.5468494237200069,0.5468494237200069,0.5468494237200069,,,,,,,,,SC,CSP_storage,Sichuan,CF
26,,,,,,0.6732932521795665,0.6732932521795665,0.6732932521795665,0.6732932521795665,0.6732932521795665,0.6732932521795665,0.6732932521795665,0.6732932521795665,0.6732932521795665,0.6732932521795665,,,,,,,,,TJ,CSP_storage,Tianjin,CF
27,,,,,,1.485513640723936,1.485513640723936,1.485513640723936,1.485513640723936,1.485513640723936,1.485513640723936,1.485513640723936,1.485513640723936,1.485513640723936,1.485513640723936,,,,,,,,,XZ,CSP_storage,Tibet,CF
28,,,,,,0.839603128465548,0.839603128465548,0.839603128465548,0.839603128465548,0.839603128465548,0.839603128465548,0.839603128465548,0.839603128465548,0.839603128465548,0.839603128465548,,,,,,,,,XJ,CSP_storage,Xinjiang,CF
29,,,,,,0.8432273146315864,0.8432273146315864,0.8432273146315864,0.8432273146315864,0.8432273146315864,0.8432273146315864,0.8432273146315864,0.8432273146315864,0.8432273146315864,0.8432273146315864,,,,,,,,,YN,CSP_storage,Yunnan,CF
30,,,,,,0.49852694150616234,0.49852694150616234,0.49852694150616234,0.49852694150616234,0.49852694150616234,0.49852694150616234,0.49852694150616234,0.49852694150616234,0.49852694150616234,0.49852694150616234,,,,,,,,,ZJ,CSP_storage,Zhejiang,CF
31,,,,,,0.1876625085595488,0.1876625085595488,0.1876625085595488,0.1876625085595488,0.1876625085595488,0.1876625085595488,0.1876625085595488,0.1876625085595488,0.1876625085595488,0.1876625085595488,,,,,,,,,AH,CSP,Anhui,CF
32,,,,,,0.2896122740249276,0.2896122740249276,0.2896122740249276,0.2896122740249276,0.2896122740249276,0.2896122740249276,0.2896122740249276,0.2896122740249276,0.2896122740249276,0.2896122740249276,,,,,,,,,BJ,CSP,Beijing,CF
33,,,,,,0.12568079816176106,0.12568079816176106,0.12568079816176106,0.12568079816176106,0.12568079816176106,0.12568079816176106,0.12568079816176106,0.12568079816176106,0.12568079816176106,0.12568079816176106,,,,,,,,,CQ,CSP,Chongqing,CF
34,,,,,,0.19094113807681215,0.19094113807681215,0.19094113807681215,0.19094113807681215,0.19094113807681215,0.19094113807681215,0.19094113807681215,0.19094113807681215,0.19094113807681215,0.19094113807681215,,,,,,,,,FJ,CSP,Fujian,CF
35,,,,,,0.35175010963782316,0.35175010963782316,0.35175010963782316,0.35175010963782316,0.35175010963782316,0.35175010963782316,0.35175010963782316,0.35175010963782316,0.35175010963782316,0.35175010963782316,,,,,,,,,GS,CSP,Gansu,CF
36,,,,,,0.16986423403726214,0.16986423403726214,0.16986423403726214,0.16986423403726214,0.16986423403726214,0.16986423403726214,0.16986423403726214,0.16986423403726214,0.16986423403726214,0.16986423403726214,,,,,,,,,GD,CSP,Guangdong,CF
37,,,,,,0.16190184806676547,0.16190184806676547,0.16190184806676547,0.16190184806676547,0.16190184806676547,0.16190184806676547,0.16190184806676547,0.16190184806676547,0.16190184806676547,0.16190184806676547,,,,,,,,,GX,CSP,Guangxi,CF
38,,,,,,0.18251037646099214,0.18251037646099214,0.18251037646099214,0.18251037646099214,0.18251037646099214,0.18251037646099214,0.18251037646099214,0.18251037646099214,0.18251037646099214,0.18251037646099214,,,,,,,,,GZ,CSP,Guizhou,CF
39,,,,,,0.23574907481274432,0.23574907481274432,0.23574907481274432,0.23574907481274432,0.23574907481274432,0.23574907481274432,0.23574907481274432,0.23574907481274432,0.23574907481274432,0.23574907481274432,,,,,,,,,HI,CSP,Hainan,CF
40,,,,,,0.28883164794938876,0.28883164794938876,0.28883164794938876,0.28883164794938876,0.28883164794938876,0.28883164794938876,0.28883164794938876,0.28883164794938876,0.28883164794938876,0.28883164794938876,,,,,,,,,HE,CSP,Hebei,CF
41,,,,,,0.2438675859983488,0.2438675859983488,0.2438675859983488,0.2438675859983488,0.2438675859983488,0.2438675859983488,0.2438675859983488,0.2438675859983488,0.2438675859983488,0.2438675859983488,,,,,,,,,HL,CSP,Heilongjiang,CF
42,,,,,,0.19375139194875213,0.19375139194875213,0.19375139194875213,0.19375139194875213,0.19375139194875213,0.19375139194875213,0.19375139194875213,0.19375139194875213,0.19375139194875213,0.19375139194875213,,,,,,,,,HA,CSP,Henan,CF
43,,,,,,0.1595599698401488,0.1595599698401488,0.1595599698401488,0.1595599698401488,0.1595599698401488,0.1595599698401488,0.1595599698401488,0.1595599698401488,0.1595599698401488,0.1595599698401488,,,,,,,,,HB,CSP,Hubei,CF
44,,,,,,0.1470699526315266,0.1470699526315266,0.1470699526315266,0.1470699526315266,0.1470699526315266,0.1470699526315266,0.1470699526315266,0.1470699526315266,0.1470699526315266,0.1470699526315266,,,,,,,,,HN,CSP,Hunan,CF
45,,,,,,0.3480811670827904,0.3480811670827904,0.3480811670827904,0.3480811670827904,0.3480811670827904,0.3480811670827904,0.3480811670827904,0.3480811670827904,0.3480811670827904,0.3480811670827904,,,,,,,,,NM,CSP,Inner Mongolia,CF
46,,,,,,0.20639753437248215,0.20639753437248215,0.20639753437248215,0.20639753437248215,0.20639753437248215,0.20639753437248215,0.20639753437248215,0.20639753437248215,0.20639753437248215,0.20639753437248215,,,,,,,,,JS,CSP,Jiangsu,CF
47,,,,,,0.17610924264157324,0.17610924264157324,0.17610924264157324,0.17610924264157324,0.17610924264157324,0.17610924264157324,0.17610924264157324,0.17610924264157324,0.17610924264157324,0.17610924264157324,,,,,,,,,JX,CSP,Jiangxi,CF
48,,,,,,0.2365297008882832,0.2365297008882832,0.2365297008882832,0.2365297008882832,0.2365297008882832,0.2365297008882832,0.2365297008882832,0.2365297008882832,0.2365297008882832,0.2365297008882832,,,,,,,,,JL,CSP,Jilin,CF
49,,,,,,0.25307897368970766,0.25307897368970766,0.25307897368970766,0.25307897368970766,0.25307897368970766,0.25307897368970766,0.25307897368970766,0.25307897368970766,0.25307897368970766,0.25307897368970766,,,,,,,,,LN,CSP,Liaoning,CF
50,,,,,,0.3430070975917876,0.3430070975917876,0.3430070975917876,0.3430070975917876,0.3430070975917876,0.3430070975917876,0.3430070975917876,0.3430070975917876,0.3430070975917876,0.3430070975917876,,,,,,,,,NX,CSP,Ningxia,CF
51,,,,,,0.45791525591111204,0.45791525591111204,0.45791525591111204,0.45791525591111204,0.45791525591111204,0.45791525591111204,0.45791525591111204,0.45791525591111204,0.45791525591111204,0.45791525591111204,,,,,,,,,QH,CSP,Qinghai,CF
52,,,,,,0.2554208519163243,0.2554208519163243,0.2554208519163243,0.2554208519163243,0.2554208519163243,0.2554208519163243,0.2554208519163243,0.2554208519163243,0.2554208519163243,0.2554208519163243,,,,,,,,,SN,CSP,Shaanxi,CF
53,,,,,,0.24043283126597767,0.24043283126597767,0.24043283126597767,0.24043283126597767,0.24043283126597767,0.24043283126597767,0.24043283126597767,0.24043283126597767,0.24043283126597767,0.24043283126597767,,,,,,,,,SD,CSP,Shandong,CF
54,,,,,,0.1953126440998299,0.1953126440998299,0.1953126440998299,0.1953126440998299,0.1953126440998299,0.1953126440998299,0.1953126440998299,0.1953126440998299,0.1953126440998299,0.1953126440998299,,,,,,,,,SH,CSP,Shanghai,CF
55,,,,,,0.3119381797853399,0.3119381797853399,0.3119381797853399,0.3119381797853399,0.3119381797853399,0.3119381797853399,0.3119381797853399,0.3119381797853399,0.3119381797853399,0.3119381797853399,,,,,,,,,SX,CSP,Shanxi,CF
56,,,,,,0.21201804211636213,0.21201804211636213,0.21201804211636213,0.21201804211636213,0.21201804211636213,0.21201804211636213,0.21201804211636213,0.21201804211636213,0.21201804211636213,0.21201804211636213,,,,,,,,,SC,CSP,Sichuan,CF
57,,,,,,0.2610413596602043,0.2610413596602043,0.2610413596602043,0.2610413596602043,0.2610413596602043,0.2610413596602043,0.2610413596602043,0.2610413596602043,0.2610413596602043,0.2610413596602043,,,,,,,,,TJ,CSP,Tianjin,CF
58,,,,,,0.5759459185325919,0.5759459185325919,0.5759459185325919,0.5759459185325919,0.5759459185325919,0.5759459185325919,0.5759459185325919,0.5759459185325919,0.5759459185325919,0.5759459185325919,,,,,,,,,XZ,CSP,Tibet,CF
59,,,,,,0.3255210734997165,0.3255210734997165,0.3255210734997165,0.3255210734997165,0.3255210734997165,0.3255210734997165,0.3255210734997165,0.3255210734997165,0.3255210734997165,0.3255210734997165,,,,,,,,,XJ,CSP,Xinjiang,CF
60,,,,,,0.32692620043568654,0.32692620043568654,0.32692620043568654,0.32692620043568654,0.32692620043568654,0.32692620043568654,0.32692620043568654,0.32692620043568654,0.32692620043568654,0.32692620043568654,,,,,,,,,YN,CSP,Yunnan,CF
61,,,,,,0.19328301630342878,0.19328301630342878,0.19328301630342878,0.19328301630342878,0.19328301630342878,0.19328301630342878,0.19328301630342878,0.19328301630342878,0.19328301630342878,0.19328301630342878,,,,,,,,,ZJ,CSP,Zhejiang,CF
62,,,,,,,0.0851574197674633,0.09618774229653039,0.10721806482559748,0.11824838735466456,0.12927870988373164,0.14030903241279874,0.15133935494186582,0.1623696774709329,0.1734,,,,,,,,,AH,PV,Anhui,CF
63,,,,,,,0.0957302707109762,0.10707648687210418,0.11842270303323216,0.12976891919436012,0.14111513535548809,0.15246135151661608,0.16380756767774404,0.17515378383887203,0.1865,,,,,,,,,BJ,PV,Beijing,CF
64,,,,,,,0.0480375189206244,0.06095782905554635,0.0738781391904683,0.08679844932539024,0.0997187594603122,0.11263906959523415,0.1255593797301561,0.13847968986507805,0.1514,,,,,,,,,CQ,PV,Chongqing,CF
65,,,,,,,0.0604491265499655,0.07703048573121982,0.09361184491247412,0.11019320409372843,0.12677456327498274,0.14335592245623704,0.15993728163749138,0.1765186408187457,0.1931,,,,,,,,,FJ,PV,Fujian,CF
66,,,,,,,0.09481089236806199,0.10974703082205424,0.12468316927604649,0.13961930773003875,0.154555446184031,0.16949158463802325,0.1844277230920155,0.19936386154600774,0.2143,,,,,,,,,GS,PV,Gansu,CF
67,,,,,,,0.0524045665528263,0.06985399573372301,0.08730342491461973,0.10475285409551643,0.12220228327641315,0.13965171245730987,0.15710114163820657,0.1745505708191033,0.192,,,,,,,,,GD,PV,Guangdong,CF
68,,,,,,,0.0767680926400515,0.09018458106004507,0.10360106948003862,0.11701755790003218,0.13043404632002575,0.14385053474001933,0.1572670231600129,0.17068351158000644,0.1841,,,,,,,,,GX,PV,Guangxi,CF
69,,,,,,,0.10929110177232002,0.11890471405078001,0.12851832632924,0.1381319386077,0.14774555088616,0.15735916316462,0.16697277544308,0.17658638772154,0.1862,,,,,,,,,GZ,PV,Guizhou,CF
70,,,,,,,0.10526882127039,0.11911021861159125,0.1329516159527925,0.14679301329399375,0.160634410635195,0.17447580797639628,0.18831720531759752,0.20215860265879876,0.21600000000000003,,,,,,,,,HI,PV,Hainan,CF
71,,,,,,,0.113773071445706,0.12301393751499276,0.1322548035842795,0.14149566965356625,0.150736535722853,0.15997740179213976,0.16921826786142652,0.17845913393071325,0.1877,,,,,,,,,HE,PV,Hebei,CF
72,,,,,,,0.11101493641696401,0.1187255693648435,0.126436202312723,0.1341468352606025,0.141857468208482,0.1495681011563615,0.15727873410424098,0.1649893670521205,0.1727,,,,,,,,,HL,PV,Heilongjiang,CF
73,,,,,,,0.0760785583795062,0.08821873858206791,0.10035891878462964,0.11249909898719138,0.1246392791897531,0.1367794593923148,0.14891963959487653,0.16105981979743828,0.1732,,,,,,,,,HA,PV,Henan,CF
74,,,,,,,0.0849275756850944,0.0953366287244576,0.10574568176382079,0.116154734803184,0.12656378784254718,0.1369728408819104,0.1473818939212736,0.15779094696063678,0.1682,,,,,,,,,HB,PV,Hubei,CF
75,,,,,,,0.0461987622347961,0.06094891695544659,0.07569907167609707,0.09044922639674757,0.10519938111739804,0.11994953583804854,0.13469969055869904,0.1494498452793495,0.1642,,,,,,,,,HN,PV,Hunan,CF
76,,,,,,,0.14537670223506,0.1525921144556775,0.159807526676295,0.1670229388969125,0.17423835111753,0.1814537633381475,0.188669175558765,0.1958845877793825,0.2031,,,,,,,,,NM,PV,Inner Mongolia,CF
